fighter_url,fighter_name,height_in,reach_in,stance,dob,slpm,sapm,str_acc,str_def,td_avg,td_acc,td_def,sub_avg,fighter_name_index
http://ufcstats.com/fighter-details/3df5493bb279226f,Amanda Lemos,64.0,65.0,Southpaw,"May 22, 1987",2.75,3.24,55.0,,1.02,62.0,64.0,0.7,Amanda Lemos
http://ufcstats.com/fighter-details/c051c2e12d692b8a,Jesus Aguilar,64.0,62.0,Orthodox,"Mar 13, 1996",2.65,1.85,40.0,,1.64,31.0,48.0,1.4,Jesus Aguilar
http://ufcstats.com/fighter-details/29162be25ebef5f0,Luis Gurule,65.0,64.0,Orthodox,"Nov 16, 1993",4.93,4.53,42.0,,0.41,9.0,56.0,0.0,Luis Gurule
http://ufcstats.com/fighter-details/3fa97913cfd205d3,Alessandro Costa,64.0,67.0,Orthodox,"Jan 28, 1996",3.64,3.57,44.0,,0.46,16.0,83.0,0.5,Alessandro Costa
http://ufcstats.com/fighter-details/5e9ca8dd7d783a75,Alden Coria,68.0,67.0,Orthodox,"Apr 24, 1998",3.89,1.11,44.0,,2.78,100.0,75.0,0.0,Alden Coria
http://ufcstats.com/fighter-details/60193e707634e560,Montse Rendon,68.0,68.0,Orthodox,"Mar 16, 1989",3.09,3.42,28.0,,2.0,37.0,100.0,0.3,Montse Rendon
http://ufcstats.com/fighter-details/81d2c551886bd5a1,Alice Pereira,68.0,71.0,Orthodox,"Dec 20, 2005",2.47,3.0,31.0,,0.0,0.0,100.0,0.0,Alice Pereira
http://ufcstats.com/fighter-details/c06d6b18862f9a53,Rodrigo Sezinando,69.0,71.0,Orthodox,"Dec 11, 1997",2.25,8.76,27.0,,3.37,25.0,66.0,0.0,Rodrigo Sezinando
http://ufcstats.com/fighter-details/70dd69b6a703257e,Daniil Donchenko,71.0,71.0,Orthodox,"Aug 04, 2001",8.76,2.25,57.0,,3.37,33.0,75.0,0.0,Daniil Donchenko
http://ufcstats.com/fighter-details/881bf86d4cba8578,Nassourdine Imavov,75.0,75.0,Orthodox,"Mar 01, 1996",4.28,3.17,54.0,,0.74,32.0,81.0,1.0,Nassourdine Imavov
http://ufcstats.com/fighter-details/4126a78111c0855a,Caio Borralho,73.0,75.0,Southpaw,"Jan 16, 1993",3.44,2.5,56.0,,1.28,48.0,76.0,0.4,Caio Borralho
http://ufcstats.com/fighter-details/9c393e836a852f30,Mauricio Ruffy,71.0,75.0,Orthodox,"Jun 17, 1996",3.84,4.16,57.0,,0.0,0.0,84.0,0.0,Mauricio Ruffy
http://ufcstats.com/fighter-details/476fe566d2df676e,Modestas Bukauskas,75.0,76.0,Switch,"Feb 10, 1994",3.32,3.93,43.0,,0.3,66.0,80.0,0.1,Modestas Bukauskas
http://ufcstats.com/fighter-details/eabf206b162b3b83,Paul Craig,75.0,76.0,Orthodox,"Nov 27, 1987",2.5,3.04,45.0,,1.43,18.0,35.0,1.3,Paul Craig
http://ufcstats.com/fighter-details/4bdedbdeedff7d1d,Bolaji Oki,70.0,73.0,Orthodox,"Nov 15, 1995",6.59,5.15,44.0,,1.01,60.0,66.0,0.0,Bolaji Oki
http://ufcstats.com/fighter-details/f6ad6a1e4d600e0d,Mason Jones,70.0,74.0,Orthodox,"Apr 26, 1995",5.71,4.47,41.0,,4.17,55.0,81.0,0.2,Mason Jones
http://ufcstats.com/fighter-details/1d2d98ddd05b38fb,Axel Sola,74.0,74.0,Southpaw,"Sep 17, 1997",3.74,2.74,42.0,,1.25,25.0,0.0,0.0,Axel Sola
http://ufcstats.com/fighter-details/f748267c4ab6c127,Rhys McKee,74.0,78.0,Orthodox,"Sep 10, 1995",4.71,7.15,40.0,,0.0,0.0,47.0,0.0,Rhys McKee
http://ufcstats.com/fighter-details/e1d40e8782d80bc2,William Gomis,72.0,73.0,Southpaw,"Jun 13, 1997",3.48,2.76,49.0,,0.86,38.0,72.0,0.3,William Gomis
http://ufcstats.com/fighter-details/92aed9d16794f42b,Robert Ruchala,68.0,72.0,Switch,"May 15, 1998",2.27,3.27,35.0,,2.0,33.0,0.0,0.0,Robert Ruchala
http://ufcstats.com/fighter-details/46e2011d92463b7e,Oumar Sy,76.0,83.0,Orthodox,"Nov 21, 1995",3.67,1.72,48.0,,2.73,36.0,100.0,0.4,Oumar Sy
http://ufcstats.com/fighter-details/49edd0d90f60fb7d,Brendson Ribeiro,75.0,81.0,Orthodox,"Sep 08, 1996",3.06,4.0,42.0,,0.9,42.0,18.0,0.6,Brendson Ribeiro
http://ufcstats.com/fighter-details/c9cf753cfdf77fc2,Marcin Tybura,75.0,78.0,Orthodox,"Nov 09, 1985",3.59,3.33,48.0,,1.38,33.0,75.0,0.1,Marcin Tybura
http://ufcstats.com/fighter-details/2dbc60c52de126d8,Harry Hardwick,68.0,71.0,Switch,"Sep 29, 1994",2.39,7.16,34.0,,0.0,0.0,0.0,0.0,Harry Hardwick
http://ufcstats.com/fighter-details/ec13c393d029297d,Kaue Fernandes,69.0,73.0,Orthodox,"Mar 17, 1995",4.28,1.42,55.0,,1.18,100.0,76.0,0.0,Kaue Fernandes
http://ufcstats.com/fighter-details/8b6e5dc2ba1edbe7,Sam Patterson,75.0,78.0,Orthodox,"Apr 30, 1996",3.89,3.93,43.0,,1.39,100.0,33.0,2.8,Sam Patterson
http://ufcstats.com/fighter-details/31dbfbe4e7a6727c,Trey Waters,77.0,77.0,Orthodox,"Feb 21, 1995",6.39,5.83,44.0,,0.4,33.0,85.0,0.8,Trey Waters
http://ufcstats.com/fighter-details/0c6d9ea8306c029e,Brad Tavares,73.0,74.0,Orthodox,"Dec 21, 1987",3.42,3.36,43.0,,0.73,26.0,81.0,0.0,Brad Tavares
http://ufcstats.com/fighter-details/f96856f9d69fd7e4,Robert Bryczek,72.0,75.0,Orthodox,"Jul 04, 1990",3.74,4.08,36.0,,0.56,100.0,85.0,0.0,Robert Bryczek
http://ufcstats.com/fighter-details/2caf993f53541fa1,Andreas Gustafsson,73.0,73.0,Orthodox,"Feb 20, 1991",5.82,3.63,71.0,,6.19,58.0,100.0,0.0,Andreas Gustafsson
http://ufcstats.com/fighter-details/8f765fd5775a8873,Rinat Fakhretdinov,72.0,74.0,Orthodox,"Sep 28, 1991",5.03,3.61,52.0,,3.91,34.0,91.0,0.2,Rinat Fakhretdinov
http://ufcstats.com/fighter-details/9c442aaf149ea982,Shauna Bannon,65.0,65.0,Switch,"Oct 23, 1993",4.32,3.75,43.0,,0.0,0.0,40.0,0.7,Shauna Bannon
http://ufcstats.com/fighter-details/e94085e821bd81de,Sam Hughes,65.0,64.0,Orthodox,"Jun 28, 1992",4.34,4.44,46.0,,1.23,35.0,60.0,0.2,Sam Hughes
http://ufcstats.com/fighter-details/c21f26bbde777573,Johnny Walker,78.0,82.0,Orthodox,"Mar 30, 1992",4.06,3.09,55.0,,0.42,60.0,57.0,0.8,Johnny Walker
http://ufcstats.com/fighter-details/8a65fd9ba31fd3f7,Zhang Mingyang,74.0,75.0,Orthodox,"Aug 16, 1998",7.71,5.33,60.0,,0.0,0.0,75.0,0.0,Zhang Mingyang
http://ufcstats.com/fighter-details/def8166ff24bd237,Brian Ortega,68.0,69.0,Switch,"Feb 21, 1991",3.84,6.38,37.0,,0.93,25.0,54.0,0.9,Brian Ortega
http://ufcstats.com/fighter-details/cb696ebfb6598724,Aljamain Sterling,67.0,71.0,Orthodox,"Jul 31, 1989",4.45,2.21,52.0,,2.45,30.0,44.0,0.6,Aljamain Sterling
http://ufcstats.com/fighter-details/f14cf73e51b29254,Sergei Pavlovich,75.0,84.0,Southpaw,"May 13, 1992",4.43,3.62,44.0,,0.48,25.0,75.0,0.0,Sergei Pavlovich
http://ufcstats.com/fighter-details/3cf18e01cb6cbde3,Sumudaerji,68.0,72.0,Southpaw,"Jan 20, 1996",4.48,2.39,52.0,,0.16,11.0,71.0,0.6,Sumudaerji
http://ufcstats.com/fighter-details/34b96d52db1d26e6,Kevin Borjas,65.0,68.0,Orthodox,"Dec 06, 1997",4.19,5.74,44.0,,0.0,0.0,71.0,0.0,Kevin Borjas
http://ufcstats.com/fighter-details/7498b3ac79a3b948,Taiyilake Nueraji,74.0,75.0,Southpaw,"Jan 12, 2001",9.82,5.01,53.0,,1.47,33.0,100.0,0.0,Taiyilake Nueraji
http://ufcstats.com/fighter-details/4729c93ba705a3bf,Kiefer Crosbie,71.0,70.0,Switch,"Apr 05, 1990",4.46,5.8,64.0,,0.0,0.0,40.0,0.0,Kiefer Crosbie
http://ufcstats.com/fighter-details/8c1ca54b5089d199,Maheshate,72.0,71.0,Orthodox,"Dec 01, 1999",3.96,5.96,31.0,,0.0,0.0,47.0,0.0,Maheshate
http://ufcstats.com/fighter-details/b2a78df161bd67f9,Gauge Young,69.0,70.0,Orthodox,"Jul 14, 2000",5.71,5.82,51.0,,1.0,30.0,71.0,0.0,Gauge Young
http://ufcstats.com/fighter-details/814e5233e2acf2ee,Charles Johnson,69.0,70.0,Switch,"Jan 10, 1991",4.73,3.78,49.0,,0.56,20.0,66.0,0.4,Charles Johnson
http://ufcstats.com/fighter-details/bb2c3c3a466224af,Lone'er Kavanagh,66.0,67.0,Orthodox,"Jun 09, 1999",4.29,3.69,49.0,,1.79,50.0,88.0,0.4,Lone'er Kavanagh
http://ufcstats.com/fighter-details/a13d755965a4ec9f,Rongzhu,69.0,71.0,Orthodox,"Mar 07, 2000",6.02,5.44,51.0,,1.35,62.0,84.0,0.1,Rongzhu
http://ufcstats.com/fighter-details/d2cd7a69cc55e7ed,Austin Hubbard,70.0,71.0,Orthodox,"Dec 22, 1991",3.97,4.1,42.0,,1.63,28.0,68.0,0.1,Austin Hubbard
http://ufcstats.com/fighter-details/595db60957de51d3,Michel Pereira,73.0,73.0,Orthodox,"Oct 06, 1993",4.49,4.35,52.0,,1.13,52.0,76.0,0.7,Michel Pereira
http://ufcstats.com/fighter-details/3f11fd1751fa83b1,Yizha,67.0,71.0,Orthodox,"Jan 08, 1997",2.97,2.81,45.0,,3.51,30.0,54.0,1.1,Yizha
http://ufcstats.com/fighter-details/7b3503352cd53abb,Westin Wilson,73.0,73.0,Southpaw,"Jan 24, 1989",1.57,6.71,31.0,,1.57,16.0,33.0,7.9,Westin Wilson
http://ufcstats.com/fighter-details/86bace9e4ad85542,Xiao Long,68.0,70.0,Orthodox,"Apr 13, 1998",5.25,4.2,46.0,,0.69,25.0,79.0,0.0,Xiao Long
http://ufcstats.com/fighter-details/a474aade8eb3a8f0,SuYoung You,66.0,65.0,Orthodox,"Dec 11, 1995",2.28,1.96,46.0,,3.8,47.0,66.0,0.4,SuYoung You
http://ufcstats.com/fighter-details/02f484417a6fa69d,Uran Satybaldiev,76.0,79.0,Orthodox,"Aug 10, 1994",2.14,3.66,25.0,,0.0,0.0,50.0,1.7,Uran Satybaldiev
http://ufcstats.com/fighter-details/709fadb644ee3f51,Diyar Nurgozhay,74.0,74.0,Southpaw,"Apr 22, 1997",3.04,2.99,50.0,,2.54,100.0,100.0,0.0,Diyar Nurgozhay
http://ufcstats.com/fighter-details/0d7b51c9d2649a6e,Dricus Du Plessis,73.0,76.0,Switch,"Jan 14, 1994",5.18,4.33,48.0,,2.22,51.0,34.0,0.7,Dricus Du Plessis
http://ufcstats.com/fighter-details/767755fd74662dbf,Khamzat Chimaev,74.0,75.0,Orthodox,"May 01, 1994",4.04,2.32,60.0,,5.29,55.0,85.0,1.8,Khamzat Chimaev
http://ufcstats.com/fighter-details/396fe87b84ac2e1c,Lerone Murphy,69.0,73.0,Orthodox,"Jul 22, 1991",4.48,2.51,53.0,,1.41,54.0,51.0,0.5,Lerone Murphy
http://ufcstats.com/fighter-details/5537efc6e496dd84,Aaron Pico,68.0,70.0,Orthodox,"Sep 23, 1996",3.88,2.39,44.0,,8.96,66.0,0.0,0.0,Aaron Pico
http://ufcstats.com/fighter-details/b997be68943010fc,Geoff Neal,71.0,75.0,Southpaw,"Aug 28, 1990",5.05,5.48,51.0,,0.54,45.0,87.0,0.1,Geoff Neal
http://ufcstats.com/fighter-details/13a0275fa13c4d26,Jared Cannonier,71.0,77.0,Switch,"Mar 16, 1984",4.42,4.35,49.0,,0.54,40.0,64.0,0.0,Jared Cannonier
http://ufcstats.com/fighter-details/a67d071163962af8,Michael Page,75.0,79.0,Switch,"Apr 07, 1987",2.39,1.68,60.0,,0.23,16.0,66.0,0.0,Michael Page
http://ufcstats.com/fighter-details/c96d9178c9ed9e62,Tim Elliott,67.0,66.0,Southpaw,"Dec 24, 1986",3.37,2.65,44.0,,3.71,47.0,59.0,1.1,Tim Elliott
http://ufcstats.com/fighter-details/d33da8a3d82bdb62,Kai Asakura,68.0,69.0,Orthodox,"Oct 31, 1993",2.27,3.53,32.0,,0.0,0.0,50.0,0.0,Kai Asakura
http://ufcstats.com/fighter-details/64b12fe31be7560c,Eric Nolan,74.0,74.0,Orthodox,"Sep 13, 1997",3.14,5.13,39.0,,0.0,0.0,71.0,0.0,Eric Nolan
http://ufcstats.com/fighter-details/0d65c432720accb9,Michal Oleksiejczuk,72.0,74.0,Southpaw,"Feb 22, 1995",5.34,4.41,51.0,,1.02,43.0,52.0,0.0,Michal Oleksiejczuk
http://ufcstats.com/fighter-details/6a1901c62ab3870f,Jessica Andrade,61.0,62.0,Orthodox,"Sep 25, 1991",6.37,5.58,48.0,,2.1,54.0,75.0,0.3,Jessica Andrade
http://ufcstats.com/fighter-details/8e5d953bdb9ae5e7,Loopy Godinez,62.0,61.0,Orthodox,"Sep 06, 1993",4.51,4.03,49.0,,2.96,41.0,81.0,0.9,Loopy Godinez
http://ufcstats.com/fighter-details/971246648e162f0d,Chase Hooper,73.0,74.0,Southpaw,"Sep 13, 1999",4.51,2.98,49.0,,2.49,33.0,55.0,2.1,Chase Hooper
http://ufcstats.com/fighter-details/7cbf7c78d3b34218,Drakkar Klose,69.0,70.0,Orthodox,"Mar 09, 1988",4.25,3.65,55.0,,1.49,26.0,69.0,0.0,Drakkar Klose
http://ufcstats.com/fighter-details/27b388f0aab49780,Dione Barbosa,66.0,66.0,Orthodox,"May 08, 1992",2.27,2.45,45.0,,2.23,42.0,50.0,1.9,Dione Barbosa
http://ufcstats.com/fighter-details/30cad5a751adcb48,Alibi Idiris,66.0,68.0,Orthodox,"Oct 22, 1994",3.47,3.6,50.0,,0.0,0.0,60.0,0.0,Alibi Idiris
http://ufcstats.com/fighter-details/327d5f279895110d,Roman Dolidze,74.0,76.0,Orthodox,"Jul 15, 1988",3.41,3.72,41.0,,0.99,39.0,26.0,0.8,Roman Dolidze
http://ufcstats.com/fighter-details/093e1f5bb73850be,Anthony Hernandez,72.0,75.0,Orthodox,"Oct 18, 1993",4.59,2.53,62.0,,6.46,48.0,68.0,1.8,Anthony Hernandez
http://ufcstats.com/fighter-details/32ab52e5de93092d,Steve Erceg,68.0,68.0,Orthodox,"Jul 27, 1995",4.0,3.79,45.0,,1.15,27.0,62.0,0.4,Steve Erceg
http://ufcstats.com/fighter-details/6d68c1afe954f121,Ode Osbourne,67.0,73.0,Southpaw,"Jan 09, 1992",3.07,3.43,41.0,,1.09,30.0,66.0,0.5,Ode Osbourne
http://ufcstats.com/fighter-details/abcf2cc6efc42031,Iasmin Lucindo,63.0,66.0,Orthodox,"Jan 08, 2002",3.22,2.8,45.0,,2.28,55.0,68.0,0.1,Iasmin Lucindo
http://ufcstats.com/fighter-details/8fd808923cffff82,Andre Fili,71.0,74.0,Orthodox,"Jun 25, 1990",3.87,4.23,37.0,,2.22,45.0,71.0,0.2,Andre Fili
http://ufcstats.com/fighter-details/5ec591b78349ba7e,Christian Rodriguez,67.0,71.0,Orthodox,"Dec 17, 1997",3.85,2.85,50.0,,1.75,40.0,67.0,1.1,Christian Rodriguez
http://ufcstats.com/fighter-details/ffd3224638c01b57,Jean Matsumoto,66.0,68.0,Orthodox,"Sep 09, 1999",5.43,5.43,41.0,,2.14,41.0,53.0,0.6,Jean Matsumoto
http://ufcstats.com/fighter-details/cad24459b28592ca,Eryk Anders,73.0,75.0,Southpaw,"Apr 21, 1987",3.51,4.09,48.0,,1.75,24.0,80.0,0.1,Eryk Anders
http://ufcstats.com/fighter-details/6add18754930182b,Julius Walker,76.0,78.0,Orthodox,"Jul 16, 1999",4.33,3.53,55.0,,3.5,36.0,100.0,0.0,Julius Walker
http://ufcstats.com/fighter-details/7478b7f959ba61f5,Elijah Smith,69.0,71.0,Orthodox,"Sep 05, 2002",4.45,3.4,47.0,,3.51,53.0,57.0,0.9,Elijah Smith
http://ufcstats.com/fighter-details/148bb103cfbf123e,Toshiomi Kazama,67.0,69.0,Orthodox,"May 15, 1997",1.49,4.56,53.0,,1.94,16.0,66.0,1.0,Toshiomi Kazama
http://ufcstats.com/fighter-details/f9ab66e67240db7b,Joselyne Edwards,68.0,70.0,Orthodox,"Sep 29, 1995",4.73,3.28,53.0,,1.29,38.0,61.0,0.5,Joselyne Edwards
http://ufcstats.com/fighter-details/b1e5bcaad32a3cac,Priscila Cachoeira,67.0,65.0,Orthodox,"Aug 19, 1988",4.11,7.23,44.0,,0.15,33.0,67.0,0.0,Priscila Cachoeira
http://ufcstats.com/fighter-details/b12fb759e02378de,Gilbert Urbina,75.0,75.0,Orthodox,"Apr 05, 1996",5.57,4.62,56.0,,2.86,44.0,0.0,0.7,Gilbert Urbina
http://ufcstats.com/fighter-details/a6eb54ae17a551be,Gabriella Fernandes,66.0,66.0,Southpaw,"Aug 13, 1993",3.56,5.19,48.0,,0.44,18.0,68.0,0.2,Gabriella Fernandes
http://ufcstats.com/fighter-details/a78a87d8c2bbb1cb,Julija Stoliarenko,67.0,66.0,Orthodox,"Apr 08, 1993",2.74,4.45,38.0,,0.78,20.0,54.0,1.4,Julija Stoliarenko
http://ufcstats.com/fighter-details/f14f644d41ade29f,Cody Brundage,72.0,72.0,Orthodox,"May 16, 1994",2.2,2.72,51.0,,2.05,46.0,68.0,0.6,Cody Brundage
http://ufcstats.com/fighter-details/48a9a128784d53d1,Elves Brener,70.0,72.0,Orthodox,"Sep 27, 1997",4.76,5.86,47.0,,0.99,16.0,76.0,0.0,Elves Brener
http://ufcstats.com/fighter-details/323d4ca260dfa0ba,Esteban Ribovics,70.0,69.0,Orthodox,"Apr 27, 1996",8.09,6.3,43.0,,0.39,66.0,70.0,0.2,Esteban Ribovics
http://ufcstats.com/fighter-details/351c4ec637380ad5,Karol Rosa,65.0,67.0,Orthodox,"Dec 30, 1994",5.88,4.59,56.0,,1.17,48.0,70.0,0.2,Karol Rosa
http://ufcstats.com/fighter-details/f2b3f4ef3f780168,Nora Cornolle,67.0,67.0,Orthodox,"Dec 06, 1989",2.75,1.98,54.0,,0.25,11.0,47.0,0.2,Nora Cornolle
http://ufcstats.com/fighter-details/8adcbd525fab8d9b,Elizeu Zaleski dos Santos,71.0,73.0,Orthodox,"Dec 11, 1986",4.16,3.56,41.0,,0.79,20.0,67.0,0.4,Elizeu Zaleski dos Santos
http://ufcstats.com/fighter-details/d964a59c48381cb6,Danny Silva,71.0,70.0,Switch,"Jan 30, 1997",6.67,7.47,55.0,,2.0,33.0,81.0,0.2,Danny Silva
http://ufcstats.com/fighter-details/239d8e5359022f3b,Kevin Vallejos,67.0,68.0,Switch,"Dec 08, 2001",6.28,5.23,45.0,,0.84,33.0,83.0,0.0,Kevin Vallejos
http://ufcstats.com/fighter-details/d8c811df0386d5e8,Rinya Nakamura,67.0,68.0,Southpaw,"Mar 23, 1995",3.27,1.72,52.0,,2.58,81.0,100.0,1.4,Rinya Nakamura
http://ufcstats.com/fighter-details/a2d342ffc83913ed,Nathan Fletcher,67.0,70.0,Orthodox,"Jan 03, 1998",3.41,2.16,59.0,,3.37,38.0,50.0,0.7,Nathan Fletcher
http://ufcstats.com/fighter-details/147e70aa6cc48cfc,Tresean Gore,72.0,75.0,Switch,"Jun 21, 1994",2.76,7.48,42.0,,1.83,75.0,88.0,0.9,Tresean Gore
http://ufcstats.com/fighter-details/7eaa5e31c2dd86aa,Nick Klein,73.0,77.0,Orthodox,"Sep 08, 1995",2.51,3.41,56.0,,5.79,35.0,66.0,1.9,Nick Klein
http://ufcstats.com/fighter-details/22e07d3da1aa3475,Andrey Pulyaev,76.0,78.0,Southpaw,"Sep 10, 1997",3.81,3.51,60.0,,0.41,16.0,64.0,0.0,Andrey Pulyaev
http://ufcstats.com/fighter-details/d3f89fa685bd8420,Austin Bashi,66.0,70.0,Orthodox,"Sep 29, 2001",1.75,2.34,47.0,,7.81,41.0,62.0,1.7,Austin Bashi
http://ufcstats.com/fighter-details/450bcab0968562c4,John Yannis,67.0,70.0,Southpaw,"Jul 07, 1994",0.0,0.55,0.0,,0.0,0.0,0.0,0.0,John Yannis
http://ufcstats.com/fighter-details/83455a9d17f57dae,Rafael Estevam,68.0,69.0,Orthodox,"Aug 10, 1996",2.1,2.59,54.0,,6.01,38.0,66.0,0.3,Rafael Estevam
http://ufcstats.com/fighter-details/53c10176e3bc7416,Felipe Bunes,67.0,69.0,Orthodox,"Oct 29, 1989",2.93,4.66,50.0,,1.13,22.0,40.0,2.3,Felipe Bunes
http://ufcstats.com/fighter-details/e375cb5caf4717b6,Piera Rodriguez,63.0,63.0,Orthodox,"Nov 11, 1992",3.54,2.81,47.0,,4.53,54.0,73.0,0.0,Piera Rodriguez
http://ufcstats.com/fighter-details/8bd4200561c77a62,Ketlen Souza,63.0,63.0,Orthodox,"Aug 18, 1994",4.56,4.4,57.0,,0.3,14.0,50.0,0.3,Ketlen Souza
http://ufcstats.com/fighter-details/e1147d3d2dabe1ce,Robert Whittaker,72.0,73.0,Orthodox,"Dec 20, 1990",4.39,3.36,43.0,,0.73,38.0,82.0,0.0,Robert Whittaker
http://ufcstats.com/fighter-details/c0ac37a4a1133da9,Marcus McGhee,68.0,69.0,Orthodox,"May 07, 1990",5.5,3.64,45.0,,0.31,14.0,90.0,0.3,Marcus McGhee
http://ufcstats.com/fighter-details/06734ca9d88dec3a,Shara Magomedov,74.0,73.0,Orthodox,"May 16, 1994",5.93,3.85,62.0,,0.0,0.0,71.0,0.0,Shara Magomedov
http://ufcstats.com/fighter-details/8e9eb3fc86db0f7d,Marc-Andre Barriault,73.0,74.0,Orthodox,"Feb 18, 1990",5.7,5.63,47.0,,0.37,28.0,68.0,0.1,Marc-Andre Barriault
http://ufcstats.com/fighter-details/88be62d6c1e6dadb,Jose Ochoa,67.0,67.0,Southpaw,"Dec 31, 2000",3.01,2.33,37.0,,0.43,50.0,59.0,1.3,Jose Ochoa
http://ufcstats.com/fighter-details/1091d4d957141094,Nikita Krylov,75.0,77.0,Orthodox,"Mar 07, 1992",4.31,2.58,54.0,,2.17,38.0,53.0,1.4,Nikita Krylov
http://ufcstats.com/fighter-details/d9c6f19f958643e9,Bryce Mitchell,70.0,70.0,Southpaw,"Oct 04, 1994",2.27,1.6,59.0,,3.24,36.0,33.0,1.2,Bryce Mitchell
http://ufcstats.com/fighter-details/0fd5f4b838e890cc,Said Nurmagomedov,68.0,70.0,Orthodox,"Apr 05, 1992",3.08,2.05,48.0,,0.86,15.0,63.0,1.1,Said Nurmagomedov
http://ufcstats.com/fighter-details/28d421729451c8ca,Carlos Leal,71.0,74.0,Orthodox,"May 04, 1994",9.57,7.61,50.0,,0.75,25.0,90.0,0.0,Carlos Leal
http://ufcstats.com/fighter-details/da22387a0407a2dc,Da'Mon Blackshear,70.0,72.0,Switch,"Aug 12, 1994",4.33,4.19,45.0,,1.48,33.0,71.0,1.5,Da'Mon Blackshear
http://ufcstats.com/fighter-details/beecb672a279223e,Amanda Ribas,64.0,66.0,Orthodox,"Aug 26, 1993",4.26,3.29,39.0,,2.05,52.0,82.0,0.6,Amanda Ribas
http://ufcstats.com/fighter-details/d25240135aee03e5,Tabatha Ricci,61.0,61.0,Orthodox,"Feb 21, 1995",4.18,5.19,36.0,,2.69,37.0,78.0,0.1,Tabatha Ricci
http://ufcstats.com/fighter-details/3753714927f18437,Mohammad Yahya,69.0,73.0,Switch,"May 23, 1994",3.5,6.39,39.0,,0.5,20.0,42.0,0.5,Mohammad Yahya
http://ufcstats.com/fighter-details/69037fc7730e4225,Steven Nguyen,71.0,73.0,Switch,"May 19, 1993",7.47,7.1,42.0,,0.24,100.0,88.0,0.0,Steven Nguyen
http://ufcstats.com/fighter-details/8eb046f83e82bf26,Martin Buday,76.0,77.0,Orthodox,"Nov 11, 1991",4.39,4.49,53.0,,0.15,20.0,93.0,0.1,Martin Buday
http://ufcstats.com/fighter-details/095854a135e6db55,Marcus Buchecha,74.0,77.0,Orthodox,"Jan 08, 1990",1.6,2.73,40.0,,1.0,9.0,0.0,0.0,Marcus Buchecha
http://ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,71.0,69.0,Orthodox,"Dec 04, 1991",7.2,4.74,48.0,,0.24,53.0,83.0,0.3,Max Holloway
http://ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,69.0,72.0,Southpaw,"Jan 19, 1989",5.24,4.57,50.0,,1.15,35.0,64.0,1.2,Dustin Poirier
http://ufcstats.com/fighter-details/2e5c2aa8e4ab9d82,Paulo Costa,73.0,72.0,Orthodox,"Apr 21, 1991",6.26,6.2,58.0,,0.32,50.0,80.0,0.0,Paulo Costa
http://ufcstats.com/fighter-details/8a1f3b5c526cd6e6,Daniel Rodriguez,73.0,74.0,Southpaw,"Dec 31, 1986",7.2,5.4,49.0,,0.51,50.0,64.0,0.1,Daniel Rodriguez
http://ufcstats.com/fighter-details/82a5152216251682,Dan Ige,67.0,71.0,Orthodox,"Aug 06, 1991",3.64,3.56,45.0,,0.89,25.0,56.0,0.2,Dan Ige
http://ufcstats.com/fighter-details/98a58c26c5b1ed17,Patricio Freire,66.0,67.0,Orthodox,"Jul 07, 1987",2.68,4.23,43.0,,1.49,33.0,88.0,0.6,Patricio Freire
http://ufcstats.com/fighter-details/511e82663651438d,Michael Johnson,70.0,73.0,Southpaw,"Jun 04, 1986",4.28,3.79,39.0,,0.58,38.0,81.0,0.0,Michael Johnson
http://ufcstats.com/fighter-details/4148802ae4a50768,Daniel Zellhuber,73.0,77.0,Switch,"Jul 07, 1999",5.83,5.91,39.0,,0.15,25.0,94.0,0.1,Daniel Zellhuber
http://ufcstats.com/fighter-details/60425d07ef4b91a7,Kyler Phillips,68.0,72.0,Orthodox,"Jun 12, 1995",5.04,3.83,42.0,,2.31,45.0,75.0,0.4,Kyler Phillips
http://ufcstats.com/fighter-details/18d01f7f8338ae72,Vinicius Oliveira,69.0,70.0,Switch,"Nov 30, 1995",5.28,2.89,43.0,,1.67,50.0,80.0,0.2,Vinicius Oliveira
http://ufcstats.com/fighter-details/3920d0cc288f9b0d,Francisco Prado,70.0,69.0,Orthodox,"Jun 16, 2002",4.09,4.95,43.0,,0.94,19.0,50.0,0.5,Francisco Prado
http://ufcstats.com/fighter-details/0cd0456d6029cec2,Robert Valentin,74.0,77.0,Orthodox,"Mar 31, 1995",1.13,2.83,56.0,,0.0,0.0,55.0,1.3,Robert Valentin
http://ufcstats.com/fighter-details/a01a62132460a98d,Adam Fugitt,73.0,77.0,Southpaw,"Jan 12, 1989",4.59,4.54,46.0,,1.83,25.0,50.0,0.0,Adam Fugitt
http://ufcstats.com/fighter-details/e803242fb2e41112,Islam Dulatov,75.0,75.0,Orthodox,"Aug 02, 1998",8.78,4.24,54.0,,2.2,100.0,100.0,0.0,Islam Dulatov
http://ufcstats.com/fighter-details/6370c1c1e12723d5,Marcin Prachnio,75.0,73.0,Orthodox,"Jul 14, 1988",5.52,3.15,54.0,,0.14,20.0,53.0,0.0,Marcin Prachnio
http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,Ryan Spann,77.0,79.0,Orthodox,"Aug 24, 1991",3.19,4.14,39.0,,1.3,34.0,52.0,1.8,Ryan Spann
